0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
춘천시,석사동,0.026,0.017,0.02,0.019,0.015,0.02,0.02,0.022,0.022,0.007,0.016,0.025,0.025,0.009,0.015,0.016,0.017,0.021,0.024,0.022,0.017,0.022,0.02,0.017,0.021,0.019,0.012,0.018,0.026,0.018,0.006,-
춘천시,신사우동,0.016,0.01,0.01,0.012,0.01,0.01,0.01,0.014,0.013,0.014,0.016,0.015,0.012,0.005,0.008,0.011,0.012,0.013,0.016,0.011,0.008,0.013,0.012,0.009,0.012,0.013,0.008,0.008,0.015,0.012,0.002,-
양구군,양구읍,0.014,0.008,0.008,0.01,0.007,0.009,0.01,0.011,0.011,0.012,0.014,0.012,0.009,0.004,0.007,0.009,0.009,0.01,0.011,0.01,0.01,0.01,0.011,0.009,0.01,0.011,0.006,0.008,0.015,0.009,0.004,-
원주시,중앙동,0.036,0.026,0.026,0.029,0.022,0.025,0.024,0.03,0.031,0.03,0.032,0.033,0.023,0.014,0.018,0.021,0.026,0.025,0.028,0.028,0.022,0.031,0.032,0.026,0.027,0.028,0.02,0.024,0.03,0.02,0.013,-
원주시,반곡동,0.029,0.018,0.021,0.026,0.017,0.019,0.018,0.024,0.025,0.025,0.026,0.026,0.017,0.01,0.014,0.017,0.021,0.022,0.023,0.022,0.018,0.024,0.025,0.021,0.023,0.021,0.013,0.018,0.025,0.015,0.008,-
원주시,문막읍,0.024,0.014,0.018,0.023,0.017,0.018,0.016,0.021,0.019,0.02,0.02,0.019,0.015,0.009,0.011,0.015,0.015,0.014,0.017,0.017,0.013,0.021,0.02,0.015,0.017,0.019,0.012,0.015,0.024,0.013,0.008,-
원주시,지정면,0.024,0.016,0.018,0.021,0.014,0.017,0.015,0.02,0.023,0.022,0.023,0.022,0.016,0.01,0.011,0.014,0.018,0.016,0.018,0.017,0.012,0.02,0.021,0.015,0.018,0.019,0.012,0.012,0.023,0.019,0.004,-
강릉시,주문진읍,0.011,0.008,0.007,0.008,0.005,0.006,0.008,0.007,0.009,0.01,0.01,0.01,0.011,0.004,0.008,0.006,0.008,0.009,0.009,0.01,0.01,0.009,0.007,0.004,0.007,0.01,0.005,0.007,0.008,0.005,0.002,-
강릉시,옥천동,0.02,0.016,0.015,0.017,0.011,0.01,0.011,0.016,0.02,0.013,0.014,0.018,0.017,0.008,0.012,0.009,0.013,0.017,0.016,0.017,0.017,0.015,0.017,0.01,0.015,0.01,0.007,0.013,0.022,0.012,0.006,-
동해시,천곡동,0.024,0.02,0.022,0.017,0.008,0.013,0.014,0.017,0.018,0.024,0.014,0.02,0.024,0.006,0.014,0.006,0.009,0.022,0.027,0.023,0.022,0.021,0.015,0.012,0.019,0.022,0.008,0.023,0.024,0.009,0.004,-
삼척시,남양동,0.021,0.013,0.014,0.017,0.012,0.014,0.011,0.016,0.018,0.017,0.017,0.016,0.018,0.011,0.015,0.011,0.015,0.017,0.014,0.015,0.013,0.019,0.015,0.016,0.017,0.014,0.013,0.012,0.02,0.013,0.008,-
평창군,평창읍,0.074,0.009,0.014,0.016,0.011,0.011,0.013,0.016,0.014,0.016,0.017,0.014,0.016,0.011,0.01,0.01,0.015,0.012,0.012,0.012,0.011,0.013,0.014,1.178,0.016,0.014,0.01,0.009,0.019,0.011,0.006,-
정선군,정선읍,0.123,0.005,0.008,0.01,0.008,0.008,0.009,0.013,0.012,0.012,1.179,0.008,0.004,0.003,0.006,0.006,0.008,0.008,0.008,0.007,0.005,0.006,1.177,0.008,0.008,0.009,0.008,0.007,0.012,0.008,0.004,-
횡성군,횡성읍,0.025,0.017,0.018,0.019,0.018,0.019,0.018,0.022,0.024,0.024,0.023,0.023,0.018,0.013,0.012,0.016,0.017,0.016,0.017,0.015,0.013,0.021,0.019,0.017,0.018,0.022,0.014,0.014,0.023,0.013,0.006,-
고성군,상리,0.007,0.005,0.005,0.004,0.003,0.003,0.004,0.004,0.006,0.007,0.007,0.009,0.005,0.003,0.005,0.003,0.004,0.006,0.006,0.005,0.004,0.005,0.006,0.003,0.005,0.007,0.003,0.004,0.005,0.003,0.002,-
양양군,양양읍,0.01,0.006,0.008,0.007,0.005,0.004,0.006,0.007,0.01,0.008,0.009,0.012,0.008,0.005,0.007,0.015,0.005,0.009,0.009,0.009,0.008,0.005,0.008,0.005,0.006,0.007,0.003,0.007,0.01,0.004,0.002,-
속초시,금호동,0.015,0.008,0.01,0.006,0.006,0.006,0.008,0.006,0.011,0.011,0.005,0.018,0.013,0.008,0.014,0.006,0.007,0.016,0.019,0.02,0.016,0.014,0.014,0.006,0.016,0.011,0.005,0.013,0.013,0.006,0.004,-
철원군,갈말읍,0.011,0.009,0.011,0.01,0.007,0.006,0.006,0.011,0.01,0.011,0.009,0.009,0.008,0.005,0.005,0.006,0.006,0.007,0.006,0.007,0.007,0.005,0.004,0.009,0.012,0.012,0.006,0.01,0.013,0.008,0.006,-
홍천군,홍천읍,0.026,0.015,0.015,0.018,0.014,0.014,0.014,0.022,0.027,0.024,0.026,0.027,0.02,0.014,0.018,0.017,0.018,0.019,0.021,0.021,0.02,0.024,0.019,0.01,0.01,0.018,0.014,0.017,0.021,0.015,0.008,-
영월군,영월읍,1.182,0.009,0.01,0.015,0.012,0.012,0.009,0.012,0.012,0.012,0.016,0.011,0.008,0.005,0.008,1.174,0.011,0.013,0.011,0.006,0.004,0.008,0.01,12.841,10.515,0.015,0.01,0.009,0.015,0.012,0.008,-
화천군,화천읍,0.012,0.007,0.007,0.009,0.007,0.008,0.008,0.005,0.005,0.011,0.013,0.01,0.008,0.005,0.007,0.007,0.008,0.01,0.01,0.008,0.008,0.013,0.011,0.008,0.01,0.012,0.007,0.008,0.013,0.008,0.004,-
태백시,황지동,2.793,0.01,0.01,0.014,0.012,0.011,0.01,0.014,0.013,11.681,16.345,0.016,0.007,0.004,11.673,16.341,0.01,0.013,0.015,0.013,0.009,0.012,2.347,0.009,0.01,0.011,0.006,0.009,0.011,0.009,0.006,-
인제군,인제읍,0.011,0.006,0.008,0.008,0.007,0.006,0.006,0.007,0.012,0.009,0.01,0.009,0.006,0.004,0.007,0.007,0.009,0.009,0.008,0.008,0.007,0.008,0.011,0.007,0.007,0.007,0.005,0.007,0.01,0.005,0.003,-
횡성군,우천면,0.02,0.013,0.015,0.018,0.012,0.013,0.013,0.014,0.017,0.016,0.015,0.017,0.014,0.01,0.011,0.012,0.013,0.014,0.016,0.016,0.012,0.017,0.017,0.014,0.015,0.015,0.01,0.012,0.016,0.009,0.007,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.05,0.102,0.106,0.016,0.055,0.079,0.109,0.016,0.016,0.068,0.018,0.015,0.017,0.01,0.007,0.016,0.017,0.013,0.008,0.013,0.02,0.163,0.009,0.007,0.015,0.018,0.023,0.024,0.017,0.016,0.021,0.018
춘천시,중앙로,0.03,0.01,0.018,0.021,0.006,0.016,0.024,0.022,0.024,0.029,0.029,0.025,0.026,0.009,0.005,0.019,0.026,0.012,0.011,0.012,0.031,0.036,0.007,0.006,0.025,0.028,0.033,0.034,0.021,0.016,0.029,0.027
춘천시,석사동,0.035,0.014,0.022,0.025,0.008,0.019,0.025,0.028,0.026,0.035,0.028,0.024,0.025,0.012,0.008,0.023,0.027,0.018,0.015,0.018,0.033,0.038,0.01,0.009,0.028,0.031,0.037,0.038,0.023,0.025,0.036,0.032
춘천시,신사우동,0.021,0.007,0.011,0.017,0.004,0.009,0.014,0.013,0.014,0.021,0.017,0.012,0.018,0.008,0.004,0.015,0.019,0.011,0.007,0.012,0.017,0.029,0.004,0.005,0.014,0.02,0.022,0.024,0.016,0.013,0.023,0.018
양구군,양구읍,0.022,0.005,0.01,0.014,0.005,0.01,0.013,0.012,0.015,0.021,0.017,0.013,0.017,0.007,0.005,0.013,0.019,0.013,0.008,0.014,0.02,0.021,0.006,0.006,0.014,0.021,0.025,0.026,0.017,0.019,0.024,0.022
원주시,중앙동,0.043,0.02,0.026,0.033,0.016,0.025,0.033,0.032,0.029,0.036,0.034,0.029,0.032,0.021,0.016,0.031,0.032,0.029,0.021,0.031,0.036,0.04,0.016,0.016,0.028,0.032,0.039,0.04,0.031,0.034,0.039,0.036
원주시,반곡동,0.035,0.014,0.019,0.027,0.012,0.02,0.026,0.025,0.024,0.032,0.028,0.024,0.025,0.015,0.013,0.024,0.025,0.022,0.012,0.024,0.031,0.035,0.012,0.012,0.021,0.029,0.035,0.036,0.025,0.028,0.034,0.029
원주시,문막읍,0.029,0.013,0.016,0.019,0.009,0.016,0.022,0.02,0.019,0.024,0.023,0.018,0.021,0.014,0.009,0.023,0.025,0.021,0.011,0.022,0.027,0.029,0.011,0.01,0.016,0.022,0.027,0.031,0.022,0.025,0.029,0.023
원주시,지정면,0.027,0.012,0.016,0.018,0.007,0.014,0.02,0.021,0.018,0.025,0.02,0.016,0.02,0.011,0.007,0.019,0.02,0.018,0.009,0.02,0.025,0.026,0.009,0.009,0.016,0.019,0.024,0.029,0.019,0.024,0.029,0.021
강릉시,주문진읍,0.035,0.003,0.006,0.005,1.184,-0.66,0.008,0.009,0.009,0.014,0.009,0.005,0.01,0.005,0.004,0.009,0.006,0.005,0.003,0.004,0.009,0.012,0.004,0.004,0.005,0.007,0.007,0.009,0.008,0.006,0.011,0.007
강릉시,옥천동,0.019,0.008,0.01,0.01,0.01,0.011,0.012,0.013,0.011,0.018,0.018,0.013,0.014,0.009,0.007,0.014,0.013,0.01,0.006,0.01,0.014,0.016,0.009,0.008,0.016,0.014,0.022,0.019,0.018,0.013,0.018,0.013
동해시,천곡동,0.018,0.006,0.011,0.016,0.008,0.01,0.008,0.01,0.012,0.026,0.019,0.007,0.016,0.008,0.005,0.013,0.011,0.007,0.004,0.006,0.019,0.027,0.007,0.006,0.012,0.017,0.029,0.026,0.013,0.008,0.012,0.009
삼척시,남양동,0.021,0.009,0.012,0.018,0.012,0.013,0.017,0.022,0.019,0.023,0.016,0.012,0.013,0.011,0.008,0.015,0.016,0.012,0.007,0.013,0.015,0.018,0.011,0.009,0.012,0.012,0.019,0.015,0.017,0.014,0.018,0.011
평창군,평창읍,0.079,0.008,0.01,0.017,0.009,0.011,1.181,0.014,0.014,0.02,0.022,0.014,0.014,0.009,0.007,0.023,0.02,0.016,0.009,0.014,0.022,0.02,0.013,0.007,0.015,0.023,0.024,0.032,0.021,0.018,0.02,0.019
정선군,정선읍,0.242,0.006,2.343,0.013,0.008,0.015,1.178,0.01,0.012,0.018,0.018,0.015,0.012,0.009,0.006,0.014,0.015,0.018,0.005,0.009,0.018,1.185,0.008,0.007,0.012,0.018,0.02,0.026,0.018,0.01,0.016,0.015
횡성군,횡성읍,0.032,0.014,0.019,0.021,0.014,0.018,0.023,0.025,0.022,0.026,0.024,0.019,0.024,0.013,0.009,0.024,0.024,0.022,0.014,0.024,0.028,0.032,0.013,0.009,0.019,0.024,0.029,0.034,0.025,0.026,0.034,0.027
고성군,상리,0.007,0.002,0.004,0.004,0.002,0.003,0.006,0.003,0.005,0.009,0.006,0.003,0.007,0.004,0.002,0.006,0.004,0.004,0.002,0.002,0.005,0.008,0.004,0.002,0.003,0.006,0.007,0.008,0.005,0.004,0.007,0.005
양양군,양양읍,0.008,0.003,0.004,0.007,0.003,0.004,0.005,0.006,0.005,0.013,0.009,0.006,0.008,0.005,0.002,0.006,0.004,0.004,0.002,0.003,0.005,0.008,0.003,0.003,0.004,0.008,0.01,0.01,0.007,0.005,0.009,0.007
속초시,금호동,0.014,0.004,0.008,0.01,0.006,0.008,0.006,0.007,0.007,0.017,0.015,0.011,0.017,0.006,0.004,0.009,0.009,0.006,0.005,0.005,0.017,0.016,0.005,0.006,0.014,0.01,0.014,0.018,0.007,0.006,0.011,0.008
철원군,갈말읍,0.016,0.009,0.011,0.014,0.009,0.014,0.014,0.016,0.014,0.014,0.008,0.009,0.007,0.006,0.007,0.014,0.011,0.008,0.006,0.011,0.014,0.016,0.006,0.005,0.008,0.011,0.013,0.012,0.011,0.013,0.01,0.017
홍천군,홍천읍,0.031,0.015,0.019,0.022,0.011,0.017,0.023,0.025,0.026,0.024,0.021,0.02,0.021,0.013,0.004,0.015,0.024,0.018,0.014,0.023,0.027,0.027,0.012,0.009,0.021,0.024,0.029,0.031,0.022,0.026,0.034,0.027
영월군,영월읍,0.245,1.177,0.013,0.016,0.011,0.014,0.017,0.015,0.013,1.184,0.023,0.019,0.016,0.011,0.009,0.02,0.017,0.018,0.008,0.013,0.022,2.356,0.01,0.008,0.013,0.018,0.023,0.03,0.019,0.012,0.015,0.014
화천군,화천읍,0.019,0.008,0.01,0.013,0.008,0.011,0.015,0.014,0.014,0.016,0.012,0.01,0.014,0.008,0.006,0.012,0.016,0.01,0.009,0.012,0.015,0.021,0.011,0.008,0.014,0.017,0.02,0.021,0.014,0.015,0.019,0.016
태백시,황지동,0.182,1.173,0.008,0.006,0.006,2.342,0.007,0.008,0.01,0.017,0.015,0.015,0.013,0.007,0.006,0.008,0.013,0.009,0.005,0.006,0.013,0.012,0.008,0.009,0.013,0.016,0.019,0.019,0.011,0.008,0.01,0.009
인제군,인제읍,0.014,0.004,0.007,0.008,0.004,0.007,0.009,0.009,0.011,0.015,0.013,0.01,0.01,0.005,0.003,0.007,0.012,0.008,0.003,0.006,0.014,0.01,0.004,0.003,0.007,0.013,0.019,0.018,0.009,0.01,0.016,0.011
횡성군,우천면,0.024,0.01,0.014,0.016,0.01,0.012,0.018,0.017,0.016,0.02,0.018,0.014,0.017,0.012,0.01,0.017,0.02,0.018,0.009,0.017,0.022,0.025,0.01,0.009,0.015,0.019,0.024,0.025,0.017,0.017,0.025,0.019
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.045,0.015,0.016,0.018,0.018,0.067,0.071,0.021,0.017,0.019,0.019,0.02,0.024,0.02,0.012,0.009,0.011,0.014,0.017,0.158,0.195,0.012,0.014,0.011,0.004,0.01,0.017,0.012,0.01,0.011,0.014,0.063
춘천시,중앙로,0.032,0.018,0.021,0.021,0.025,0.032,0.031,0.031,0.024,0.026,0.031,0.031,0.038,0.03,0.016,0.011,0.009,0.018,0.022,0.029,0.009,0.017,0.02,0.017,0.004,0.013,0.022,0.017,0.017,0.019,0.021,0.027
춘천시,석사동,0.038,0.029,0.023,0.026,0.032,0.035,0.039,0.035,0.028,0.031,0.032,0.037,0.042,0.031,0.015,0.015,0.013,0.022,0.028,0.031,0.015,0.021,0.024,0.019,0.005,0.018,0.031,0.019,0.02,0.022,0.028,0.033
춘천시,신사우동,0.021,0.016,0.012,0.012,0.014,0.018,0.022,0.023,0.016,0.017,0.014,0.019,0.023,0.019,0.008,0.009,0.007,0.013,0.017,0.02,0.007,0.008,0.011,0.011,0.002,0.012,0.019,0.012,0.01,0.012,0.017,0.022
양구군,양구읍,0.023,0.015,0.016,0.016,0.018,0.023,0.025,0.024,0.018,0.017,0.018,0.022,0.022,0.023,0.009,0.008,0.009,0.015,0.017,0.016,0.008,0.013,0.016,0.012,0.004,0.012,0.017,0.012,0.01,0.012,0.019,0.027
원주시,중앙동,0.042,0.028,0.032,0.036,0.038,0.04,0.043,0.037,0.031,0.033,0.033,0.034,0.041,0.034,0.023,0.015,0.023,0.028,0.03,0.032,0.018,0.022,0.023,0.022,0.01,0.02,0.032,0.025,0.021,0.021,0.03,0.028
원주시,반곡동,0.035,0.025,0.026,0.03,0.031,0.035,0.037,0.026,0.026,0.031,0.03,0.033,0.038,0.032,0.027,0.011,0.017,0.023,0.026,0.023,0.012,0.016,0.019,0.015,0.006,0.014,0.028,0.018,0.017,0.014,0.02,0.022
원주시,문막읍,0.029,0.019,0.023,0.027,0.028,0.03,0.035,0.028,0.021,0.025,0.022,0.026,0.03,0.025,0.015,0.008,0.016,0.019,0.019,0.02,0.01,0.013,0.014,0.013,0.005,0.013,0.024,0.016,0.013,0.011,0.018,0.022
원주시,지정면,0.027,0.017,0.021,0.026,0.029,0.028,0.029,0.022,0.016,0.021,0.023,0.025,0.029,0.029,0.019,0.007,0.015,0.016,0.022,0.022,0.009,0.013,0.013,0.01,0.004,0.012,0.022,0.014,0.012,0.009,0.017,0.017
강릉시,주문진읍,0.011,0.007,0.009,0.009,0.006,0.008,0.014,0.012,0.01,0.008,0.01,0.011,0.014,0.008,0.004,0.004,0.005,0.008,0.01,0.01,0.005,0.007,0.009,0.005,0.003,0.005,0.008,0.006,0.004,0.006,0.007,0.008
강릉시,옥천동,0.02,0.014,0.012,0.014,0.011,0.018,0.018,0.021,0.011,0.026,0.017,0.01,0.022,0.019,0.013,0.012,0.01,0.013,0.019,0.013,0.008,0.009,0.016,0.013,0.005,0.008,0.015,0.009,0.007,0.011,0.014,0.01
동해시,천곡동,0.021,0.008,0.009,0.012,0.008,0.012,0.021,0.017,0.021,0.012,0.02,0.023,0.028,0.018,0.009,0.011,0.012,0.016,0.017,0.02,0.007,0.017,0.03,0.011,0.004,0.009,0.016,0.007,0.006,0.01,0.011,0.014
삼척시,남양동,0.022,0.018,0.014,0.014,0.014,0.017,0.022,0.02,0.016,0.024,0.016,0.018,0.023,0.021,0.012,0.019,0.012,0.012,0.017,0.019,0.01,0.012,0.014,0.012,0.006,0.009,0.015,0.012,0.012,0.012,0.016,0.013
평창군,평창읍,0.241,0.017,0.018,0.023,0.021,0.023,1.191,0.017,0.016,0.017,0.015,0.019,0.015,0.014,0.008,0.008,0.01,0.011,0.012,0.013,3.508,0.008,0.007,0.007,0.002,0.005,0.014,0.011,0.007,0.008,0.011,0.012
정선군,정선읍,0.074,0.01,0.014,0.019,0.014,0.018,0.021,0.018,0.014,0.018,0.014,0.017,0.019,0.017,0.01,0.009,0.01,0.012,0.016,1.182,0.007,0.011,0.01,0.009,0.004,0.008,0.012,0.01,0.007,0.008,0.01,0.012
횡성군,횡성읍,0.028,0.023,0.025,0.029,0.029,0.029,0.031,0.029,0.02,0.023,0.022,0.024,0.025,0.025,0.013,0.011,0.015,0.017,0.024,0.022,0.011,0.015,0.015,0.012,0.005,0.016,0.023,0.016,0.015,0.014,0.001,0.013
고성군,상리,0.008,0.005,0.003,0.004,0.002,0.005,0.007,0.01,0.008,0.007,0.008,0.011,0.009,0.009,0.005,0.003,0.007,0.007,0.008,0.008,0.004,0.004,0.005,0.005,0.002,0.003,0.006,0.004,0.002,0.004,0.004,0.006
양양군,양양읍,0.009,0.007,0.004,0.006,0.005,0.006,0.009,0.011,0.007,0.007,0.006,0.008,0.008,0.009,0.007,0.006,0.005,0.007,0.01,0.011,0.004,0.004,0.006,0.005,0.002,0.004,0.006,0.005,0.003,0.005,0.005,0.006
속초시,금호동,0.017,0.007,0.007,0.008,0.006,0.011,0.016,0.011,0.018,0.009,0.021,0.015,0.022,0.014,0.008,0.009,0.01,0.011,0.017,0.013,0.008,0.013,0.024,0.009,0.005,0.007,0.011,0.007,0.006,0.007,0.008,0.013
철원군,갈말읍,0.016,0.012,0.01,0.01,0.01,0.012,0.018,0.015,0.015,0.012,0.013,0.018,0.019,0.015,0.005,0.005,0.006,0.01,0.011,0.014,0.006,0.007,0.009,0.008,0.004,0.007,0.014,0.01,0.007,0.008,0.011,0.015
홍천군,홍천읍,0.03,0.023,0.022,0.025,0.025,0.028,0.03,0.028,0.021,0.024,0.026,0.028,0.032,0.027,0.017,0.013,0.015,0.018,0.021,0.021,0.014,0.015,0.018,0.013,0.005,0.015,0.021,0.014,0.015,0.016,0.023,0.026
영월군,영월읍,0.13,0.012,0.014,0.018,0.017,0.018,0.02,0.019,0.015,0.02,0.016,0.015,0.015,0.016,0.01,0.007,0.007,0.013,0.013,0.012,1.175,0.01,0.009,0.01,0.006,0.008,0.016,0.015,0.009,0.009,0.013,1.179
화천군,화천읍,0.023,0.015,0.014,0.014,0.016,0.018,0.025,0.031,0.02,0.018,0.018,0.023,0.023,0.021,0.012,0.009,0.007,0.011,0.015,0.018,0.01,0.014,0.015,0.012,0.005,0.012,0.017,0.013,0.012,0.016,0.017,0.018
태백시,황지동,0.182,0.009,0.01,0.01,0.011,1.181,0.018,0.015,0.011,0.01,0.015,0.01,0.017,0.014,0.009,0.012,0.008,0.009,0.011,2.345,0.006,0.011,0.013,0.009,0.005,0.008,0.007,0.007,0.007,0.007,0.009,0.012
인제군,인제읍,0.015,0.011,0.01,0.01,0.014,0.014,0.018,0.016,0.013,0.014,0.013,0.015,0.017,0.014,0.005,0.004,0.005,0.008,0.015,0.01,0.006,0.008,0.008,0.004,0.002,0.005,0.01,0.008,0.005,0.007,0.01,0.012
횡성군,우천면,0.022,0.015,0.021,0.024,0.023,0.023,0.024,0.017,0.014,0.017,0.018,0.018,0.022,0.018,0.011,0.009,0.014,0.014,0.016,0.015,0.01,0.011,0.01,0.009,0.005,0.01,0.015,0.012,0.01,0.008,0.013,0.013
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.038,0.014,0.108,0.063,0.016,0.017,0.022,0.02,0.019,0.061,0.014,0.016,0.014,0.011,0.056,0.01,0.06,0.064,0.024,0.012,0.009,0.011,0.016,0.018,0.015,0.012,0.012,0.017,0.061,0,0,0
춘천시,중앙로,0.025,0.022,0.02,0.018,0.02,0.025,0.03,0.035,0.026,0.018,0.014,0.02,0.018,0.01,0.011,0.01,0.016,0.02,0.024,0.012,0.01,0.015,0.026,0.017,0.016,0.015,0.014,0.022,0.019,-,-,-
춘천시,석사동,0.031,0.031,0.025,0.026,0.025,0.031,0.039,0.037,0.029,0.02,0.02,0.025,0.022,0.008,0.011,0.015,0.022,0.027,0.032,0.016,0.012,0.02,0.029,0.027,0.023,0.017,0.018,0.029,0.025,-,-,-
춘천시,신사우동,0.018,0.016,0.011,0.012,0.012,0.017,0.022,0.023,0.016,0.008,0.011,0.013,0.01,0.007,0.005,0.005,0.011,0.014,0.019,0.01,0.013,0.011,0.018,0.019,0.015,0.009,0.008,0.018,0.018,-,-,-
양구군,양구읍,0.019,0.016,0.017,0.015,0.016,0.019,0.025,0.022,0.017,0.012,0.01,0.012,0.012,0.007,0.007,0.007,0.014,0.015,0.024,0.012,0.006,0.009,0.016,0.021,0.014,0.009,0.01,0.016,0.02,-,-,-
원주시,중앙동,0.036,0.025,0.027,0.031,0.031,0.03,0.04,0.041,0.037,0.029,0.028,0.029,0.028,0.021,0.014,0.017,0.025,0.028,0.041,0.021,0.019,0.022,0.026,0.03,0.026,0.021,0.022,0.029,0.016,-,-,-
원주시,반곡동,0.03,0.02,0.021,0.027,0.023,0.022,0.034,0.035,0.031,0.022,0.023,0.024,0.024,0.021,0.014,0.015,0.019,0.026,0.042,0.018,0.014,0.017,0.022,0.025,0.022,0.017,0.017,0.024,0.019,-,-,-
원주시,문막읍,0.025,0.015,0.018,0.024,0.018,0.019,0.026,0.025,0.027,0.022,0.017,0.019,0.018,0.018,0.011,0.013,0.017,0.02,0.027,0.02,0.01,0.011,0.018,0.022,0.019,0.013,0.013,0.019,0.02,-,-,-
원주시,지정면,0.021,0.013,0.016,0.021,0.018,0.017,0.022,0.024,0.023,0.018,0.016,0.017,0.015,0.009,0.01,0.009,0.014,0.017,0.021,0.013,0.009,0.011,0.013,0.02,0.017,0.013,0.012,0.019,0.017,-,-,-
강릉시,주문진읍,0.011,0.008,0.007,0.007,0.009,0.01,0.017,0.009,0.009,0.007,0.008,0.011,0.007,0.008,0.005,0.006,0.008,0.011,0.018,0.007,0.003,0.004,0.008,0.01,0.01,0.006,0.006,0.011,0.011,-,-,-
강릉시,옥천동,0.023,0.019,0.016,0.018,0.014,0.012,0.024,0.025,0.02,0.017,0.02,0.023,0.014,0.023,0.013,0.017,0.013,0.022,0.04,0.013,0.011,0.013,0.017,0.017,0.018,0.013,0.018,0.012,0.01,-,-,-
동해시,천곡동,0.024,0.013,0.014,0.02,0.013,0.016,0.033,0.02,0.022,0.016,0.019,0.027,0.015,0.013,0.014,0.014,0.019,0.023,0.04,0.01,0.008,0.011,0.025,0.018,0.014,0.013,0.021,0.026,0.015,-,-,-
삼척시,남양동,0.021,0.017,0.014,0.016,0.019,0.015,0.019,0.02,0.017,0.015,0.015,0.015,0.011,0.015,0.013,0.016,0.013,0.022,0.025,0.013,0.011,0.01,0.014,0.015,0.017,0.013,0.011,0.019,0.011,-,-,-
평창군,평창읍,0.127,0.009,0.01,1.18,0.015,0.012,0.017,0.017,0.014,0.011,0.011,0.012,0.01,0.009,0.006,0.006,0.008,1.179,0.02,0.013,0.008,0.009,0.011,0.015,0.013,0.012,0.012,0.015,0.016,-,-,-
정선군,정선읍,0.127,0.009,1.177,0.014,0.015,0.013,0.016,0.013,0.013,0.014,0.015,0.011,0.01,0.01,0.008,0.008,1.177,0.014,0.016,0.012,0.007,0.008,0.011,0.016,0.016,0.013,0.011,0.013,0.013,-,-,-
횡성군,횡성읍,0.024,0.018,0.021,0.025,0.025,0.022,0.009,0,0.016,0.022,0.019,0.019,0.018,0.013,0.011,0.011,0.019,0.022,0.028,0.02,0.015,0.015,0.019,0.027,0.021,0.019,0.015,0.023,0.021,-,-,-
고성군,상리,0.008,0.003,0.006,0.005,0.004,0.005,0.007,0.002,0.006,0.005,0.005,0.007,0.007,0.004,0.003,0.003,0.005,0.008,0.011,0.006,0.004,0.004,0.008,0.009,0.007,0.004,0.005,0.007,0.009,-,-,-
양양군,양양읍,0.011,0.006,0.008,0.008,0.006,0.009,0.012,0.011,0.011,0.009,0.01,0.009,0.008,0.007,0.004,0.005,0.006,0.009,0.016,0.009,0.004,0.006,0.008,0.012,0.01,0.005,0.005,0.007,0.008,-,-,-
속초시,금호동,0.019,0.008,0.016,0.014,0.009,0.018,0.03,0.013,0.021,0.011,0.014,0.022,0.014,0.011,0.008,0.009,0.015,0.016,0.029,0.008,0.006,0.009,0.018,0.013,0.01,0.012,0.019,0.016,0.008,-,-,-
철원군,갈말읍,0.014,0.01,0.007,0.006,0.007,0.012,0.013,0.01,0.009,0.006,0.006,0.008,0.009,0.006,0.008,0.01,0.012,0.012,0.017,0.009,0.008,0.014,0.022,0.015,0.01,0.008,0.006,0.012,0.012,-,-,-
홍천군,홍천읍,0.026,0.022,0.019,0.022,0.022,0.023,0.028,0.029,0.025,0.017,0.018,0.017,0.019,0.019,0.012,0.012,0.016,0.022,0.022,0.014,0.012,0.016,0.02,0.026,0.021,0.015,0.015,0.023,0.023,-,-,-
영월군,영월읍,0.184,0.013,0.012,0.017,0.017,0.014,0.018,0.018,0.018,1.18,0.015,0.014,0.013,0.01,1.174,0.006,0.011,0.012,0.016,0.012,0.01,0.01,0.011,0.014,0.014,0.012,0.01,0.013,1.176,-,-,-
화천군,화천읍,0.016,0.013,0.012,0.012,0.011,0.015,0.022,0.019,0.013,0.009,0.01,0.01,0.011,0.01,0.007,0.007,0.012,0.013,0.017,0.011,0.008,0.009,0.018,0.02,0.012,0.008,0.008,0.013,0.016,-,-,-
태백시,황지동,0.072,0.008,1.178,0.015,0.012,0.013,0.017,0.021,0.019,0.015,0.015,0.013,0.016,0.009,0.011,0.008,0.01,0.014,0.018,0.009,0.006,0.009,0.009,0.011,0.013,0.011,0.009,0.014,0.009,-,-,-
